id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
3NgxpaC8VXg025PYJh5aoA,Yves Montand,Métro,1921-10-13,26,1948-01-01,0,167000,0.764,0.212,0,0.0,8,1,0.26899999999999996,-17.046,0.95,0.14400000000000002,114.116,0.73,1948,1
3Nh7O1LvViFKNwzx9iC1KF,C. Ramchandra,Aai Preet Ki Pehli Raat,1918-01-12,31,1949-12-31,0,196319,0.866,0.121,0,0.652,1,0,0.155,-10.808,0.993,0.40399999999999997,131.43200000000002,0.836,1949,1
3NhjNx7DKwLXILjl3VBkGJ,Charles Mingus,My Jelly Roll Soul - Alternative; Version,1922-04-22,37,1960-03-01,18,687133,0.612,0.374,0,0.0132,8,1,0.0829,-11.982999999999999,0.7979999999999999,0.0919,117.251,0.612,1960,1
3NiYvMjp5A3FZmP3dojS8k,Wings,Arrow Through Me - Remastered 1993,1947-02-19,32,1979-06-06,56,216693,0.8740000000000001,0.364,0,0.0263,2,1,0.10099999999999999,-12.325999999999999,0.218,0.0983,86.00399999999998,0.675,1979,1
3NjAxulzcqR9riwzAnoN7p,St. Lunatics,Midwest Swing,1975-04-02,26,2001-06-05,43,275389,0.846,0.58,1,4.5299999999999997e-05,10,0,0.285,-6.5329999999999995,0.0346,0.0432,94.945,0.271,2001,1
3NjGdqkSXXcDNqnA4SLXr8,Harry Chapin,Six String Orchestra,1942-12-07,31,1974-01-01,26,328467,0.61,0.33299999999999996,0,0.0,2,1,0.527,-15.306,0.599,0.0396,84.85700000000001,0.8370000000000001,1974,1
3NkIfsiFHnljGrlXSD2AJ3,Matisyahu,King Without a Crown,1979-06-30,26,2006-03-07,55,222387,0.6970000000000001,0.8590000000000001,0,0.0,5,0,0.0931,-5.306,0.0349,0.19,93.78,0.696,2006,1
3NkNfj1ipRDo2gIzPkXjNS,John Coltrane,Blues to You - Alternate Take 1,1926-09-23,35,1962-07-01,11,333573,0.479,0.483,0,0.0,10,1,0.4270000000000001,-12.380999999999998,0.311,0.11,106.31700000000001,0.7040000000000001,1962,1
3NkWUspEJzcMcUJKoX1KJa,Tommy Torres,Pegadito,1971-11-25,36,2008-04-01,56,219213,0.532,0.578,0,0.0,9,1,0.0889,-7.638,0.445,0.0268,82.994,0.48700000000000004,2008,1
3NlIBu6YygoigWjrLpRyNO,Marvin Gaye,Since I Had You - Alternate Mix,1939-04-02,36,1976-03-16,22,255560,0.551,0.741,0,0.000324,2,0,0.11199999999999999,-8.145,0.613,0.0304,135.168,0.835,1976,1
3NlnnN6XIyBN8dHV8p3kzC,Vasanti,Jamuna Tat Par Sakhi Aao,1945-02-12,-4,1941-01-01,0,172335,0.665,0.152,0,0.0005139999999999999,2,1,0.157,-9.448,0.995,0.44,152.893,0.758,1941,1
3NmHNVe0vfbkmD6a8OlxEr,The Marvelettes,The One Who Really Loves You,1944-07-07,17,1962-01-01,12,143547,0.799,0.612,0,1.07e-05,7,1,0.203,-5.218999999999999,0.71,0.031,117.399,0.927,1962,1
3NmLBig4t7RZWbLT3U2eBb,Bill Evans Trio,Porgy (I Loves You Porgy) - Outtake,1929-08-16,31,1961-01-01,40,360307,0.389,0.145,0,0.8759999999999999,5,1,0.6559999999999999,-22.965,0.92,0.0301,99.541,0.15,1961,1
3NmRPLkEx1EL7LHAe3OZVr,Ziggy Marley,Love Is My Religion,1968-10-17,37,2006-07-02,55,223653,0.8320000000000001,0.7040000000000001,0,0.0,9,1,0.386,-6.981,0.19399999999999998,0.05,95.541,0.773,2006,1
3NmUUrxmrXOwjMM9fA0KJr,Dean Martin,Just Kiss Me,1917-06-07,39,1957-01-01,10,123427,0.792,0.429,0,0.00821,9,1,0.0729,-15.45,0.46799999999999997,0.0362,107.95100000000001,0.8190000000000001,1957,1
3NnJrXwCZw2bf4RKxpLEsM,Westlife,World of Our Own - Single Remix,1979-11-10,32,2011-11-21,46,208320,0.6990000000000001,0.784,0,0.0,1,1,0.0857,-3.667,0.0232,0.0401,97.98200000000001,0.858,2011,1
3NnUMCgjrerzKUkJz2Tx8d,Winger,Can't Get Enough,1959-06-24,31,1990-07-20,43,258293,0.7,0.649,0,0.0,8,0,0.355,-9.436,0.0134,0.0272,100.37200000000001,0.33299999999999996,1990,1
3NoBl9DlqIaOTEIfF7QJns,Zac Brown Band,Different Kind of Fine,1975-12-04,32,2008-11-17,52,197547,0.645,0.782,0,0.0,11,1,0.134,-4.3660000000000005,0.138,0.0372,95.57700000000001,0.755,2008,1
3Nor23MPcY4Tm6OwHbntaP,Henry Mancini,Sally's Tomato,1924-04-16,36,1961-01-01,34,188706,0.488,0.16,0,0.9179999999999999,0,1,0.109,-20.295,0.987,0.0338,117.00200000000001,0.278,1961,1
3NpOxII1eBUhQ12y8MA8UJ,Heroes Del Silencio,El cuadro II,1966-04-26,24,1990-11-19,42,246733,0.293,0.943,0,0.000145,0,1,0.115,-4.138999999999999,0.0227,0.0614,166.67,0.285,1990,1
