id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
5I1ueVGJA6VZRkgkMyiHcP,Chevelle,Take Out the Gunman,1973-12-27,40,2014-04-01,54,258946,0.569,0.7659999999999999,0,0.0036299999999999995,5,1,0.0968,-6.329,0.000478,0.10800000000000001,84.956,0.47100000000000003,2014,1
5I3a31euK6TlfUcvD5Jh2R,Scorpions,Bad Boys Running Wild - Live,1956-10-07,28,1985-06-20,26,232640,0.475,0.8420000000000001,0,0.0674,3,0,0.965,-10.617,0.0018399999999999998,0.0583,141.76,0.515,1985,1
5I3dI6HaVLW34JxNYxB7sn,Dave Brubeck,Autumn in Washington Square,1920-12-06,43,1964-01-01,30,328067,0.4,0.0244,0,0.589,5,0,0.0748,-27.699,0.9840000000000001,0.0339,83.23200000000001,0.141,1964,1
5I3hQNKjCwalENrab1SBtt,Fats Domino,Walking To New Orleans - Remastered,1928-02-26,78,2007-01-01,47,121213,0.606,0.344,0,0.0,1,1,0.132,-9.943999999999999,0.782,0.0403,80.829,0.517,2007,1
5I3skDSMEYBLhKQBBkGIyF,"Jose Alberto ""El Canario""",Hoy Quiero Confesar,1959-12-22,32,1992-01-01,35,267693,0.52,0.47700000000000004,0,4.63e-06,2,1,0.18899999999999997,-15.773,0.513,0.0326,90.054,0.946,1992,1
5I3yOtIaWKulBN55DuV5ME,Y&T,Rock & Roll's Gonna Save The World,1958-07-29,25,1984-01-01,31,281440,0.415,0.925,0,1.36e-05,9,1,0.5770000000000001,-3.2739999999999996,0.00072,0.054000000000000006,119.509,0.41,1984,1
5I4LTcEg5nFSnuMzAQumh5,Bert Jansch,Running from Home - 2015 Remaster,1943-11-03,21,1965-01-01,37,140273,0.562,0.158,0,0.000315,4,1,0.106,-19.463,0.887,0.0369,88.361,0.22699999999999998,1965,1
5I4TQ0g8A3H4fubtRr8uiy,ZZ Top,El Diablo,1949-09-01,27,1976-11-29,42,261453,0.516,0.47600000000000003,0,0.73,4,0,0.10400000000000001,-15.14,0.508,0.0521,103.40899999999999,0.55,1976,1
5I5LAEOcaWh7p4Ai6cmR7a,Lata Mangeshkar,Kuthavar Baghasi Anta,1929-09-28,15,1944-12-01,0,207907,0.41700000000000004,0.127,0,0.927,7,0,0.107,-14.648,0.99,0.0518,130.52200000000002,0.254,1944,1
5I5XfaTmAxWlJzg8Eynjby,U2,Exit,1960-09-19,26,1987-03-03,42,253029,0.295,0.308,0,0.785,2,1,0.0906,-15.332,0.0315,0.040999999999999995,117.932,0.0392,1987,1
5I5x8mk0xpXBqXIskvl2U5,The Isley Brothers,I Need Your Body,1947-09-08,35,1983-08-21,29,281507,0.764,0.515,0,0.0,11,1,0.096,-11.044,0.667,0.0623,150.847,0.9129999999999999,1983,1
5I6YA7oHtraxwWQzzCugDt,Fabolous,You Be Killin Em,1977-11-18,32,2010-01-01,55,209693,0.664,0.909,1,0.0,6,0,0.525,-3.552,0.444,0.22,93.977,0.557,2010,1
5I6aGUlPQMacL3jsB7D52n,Jason Aldean,Who's Kissing You Tonight,1977-02-28,30,2007-05-29,41,204267,0.568,0.636,0,0.0,5,1,0.094,-6.664,0.0387,0.027000000000000003,168.09599999999998,0.483,2007,1
5I6aOCKZqwKKhIsxwvpqtH,Milt Jackson,Opus Pocus,1923-01-01,32,1955-01-01,7,451267,0.5589999999999999,0.24600000000000002,0,0.08800000000000001,8,1,0.10300000000000001,-16.547,0.7390000000000001,0.0411,91.40299999999999,0.251,1955,1
5I6hW2IusM6Yixb3L9P41G,Javier Solís,El Peor de los Caminos,1931-09-01,29,1961-01-01,5,175907,0.429,0.217,0,1.6100000000000002e-05,0,1,0.363,-12.915,0.9009999999999999,0.036000000000000004,94.759,0.5760000000000001,1961,1
5I6y1KWmUoV5YCaIEcs1qs,Sufjan Stevens,Should Have Known Better,1975-07-01,39,2015-03-31,65,307698,0.5710000000000001,0.172,0,0.275,7,1,0.124,-20.7,0.9790000000000001,0.0318,90.97200000000001,0.297,2015,1
