id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
41J9mkbAwGq9LAJdeJuyc3,Ryan Bingham,Sunshine,1981-03-31,25,2007-01-01,41,260053,0.535,0.807,0,0.00243,9,1,0.6809999999999999,-7.798999999999999,0.064,0.0303,135.81799999999998,0.495,2007,1
41JO1vI5HbsJLhro5dgsh0,Overkill,The Years of Decay,1965-11-29,23,1989-10-10,37,480427,0.319,0.3720000000000001,0,0.00563,4,0,0.0682,-16.307000000000002,0.0422,0.0356,109.60600000000001,0.23600000000000002,1989,1
41JQTDa8BoAFkDluhaOip6,Johnny Paycheck,Slide off of Your Satin Sheets,1938-05-31,32,1971-01-01,34,174400,0.732,0.509,0,0.00162,10,1,0.0758,-9.277999999999999,0.526,0.0318,109.25299999999999,0.63,1971,1
41KPpw0EZCytxNkmEMJVgr,Swedish House Mafia,One - Radio Edit,1980-03-05,30,2010-07-23,62,169920,0.802,0.7809999999999999,0,0.825,0,1,0.147,-6.564,0.0075,0.0368,125.02600000000001,0.622,2010,1
41KsSr2O54trpZa5YZj3LY,Randy Rhoads,"RR - Outtake from ""Blizzard Of Ozz"" Sessions",1956-12-06,23,1980-09-20,38,74320,0.235,0.7390000000000001,0,0.909,7,1,0.7559999999999999,-8.248,0.0972,0.0741,145.083,0.637,1980,1
41LUHxu7IYCO7If3HmVRg6,KISS,Dance All Over Your Face,1952-10-22,30,1983-09-18,26,256373,0.58,0.863,0,1.25e-06,2,1,0.449,-7.306,0.0201,0.03,90.152,0.725,1983,1
41LUI2mXScZDjIZWmvvWpR,The Mountain Goats,Up the Wolves,1967-01-07,38,2005-05-02,49,207400,0.489,0.366,0,7.25e-05,2,1,0.0892,-9.362,0.494,0.0269,157.547,0.48,2005,1
41LiGcvaTkXHyPjfsxKvWv,Gloria Estefan,Mi Tierra,1957-09-01,35,1993-06-03,55,278333,0.77,0.6679999999999999,0,0.0,1,0,0.0838,-6.942,0.151,0.0399,99.16,0.94,1993,1
41LlqFWNUcwqq0vT39kcbR,Lead Belly,Samuel Hall,1888-01-23,54,1943-01-01,0,149081,0.547,0.28600000000000003,0,0.000136,9,1,0.40299999999999997,-12.328,0.848,0.114,87.18,0.703,1943,1
41LmqBEQojWdLobJyf2xjG,Oliver Tree,Cheapskate,1993-06-29,24,2017-07-21,60,177172,0.428,0.511,0,0.0,5,0,0.22,-6.9879999999999995,0.56,0.153,143.684,0.33,2017,1
41LsCLwJOhbPM02dGJ8AoG,Phish,Wolfman's Brother,1964-04-06,29,1994-03-08,36,268573,0.654,0.735,0,0.0115,1,0,0.106,-8.15,0.447,0.0338,91.86200000000001,0.731,1994,1
41MCdlvXOl62B7Kv86Bb1v,Juice WRLD,Empty,1998-12-02,20,2019-03-08,78,248431,0.745,0.561,1,0.0,0,1,0.133,-4.869,0.0758,0.0807,77.557,0.449,2019,1
41MPUA0NUiorABeLHMx9ZG,Pearl Jam,Go,1965-05-13,28,1993-10-25,49,193093,0.474,0.848,0,0.0795,1,1,0.0715,-8.201,7.31e-06,0.0572,139.97799999999998,0.441,1993,1
41MfyUSxQoo1BgIsNj8eDS,Los Fabulosos Cadillacs,"Manuel Santillán, El León (Versión Reggae) - Remasterizado 2008",1964-07-25,27,1992-06-18,60,237347,0.765,0.8490000000000001,0,0.000667,7,0,0.218,-4.504,0.133,0.0287,107.55,0.9570000000000001,1992,1
41Mi2vvuSD01FvtlAQsaat,Odyssey,"Going Back to My Roots - 12"" Version",1950-06-06,30,1981-05-01,44,325053,0.6829999999999999,0.831,0,0.016,1,1,0.0516,-9.554,0.0469,0.034,107.27799999999999,0.877,1981,1
41NX7r8RFF03G0q0oBs6wJ,Langston Hughes,The Weary Blues; Wide River; Homesick Blues; Night and Morn,1901-02-01,53,1955-01-01,4,322787,0.708,0.0671,0,1.3e-06,11,0,0.252,-22.226,0.94,0.818,124.306,0.23199999999999998,1955,1
41NXNRf9apeZoNL5H0MZW3,Aretha Franklin,That Lucky Old Sun,1942-03-25,19,1962-03-19,18,198080,0.384,0.31,0,0.0,0,1,0.11199999999999999,-9.709,0.95,0.0405,138.56,0.36200000000000004,1962,1
41NZyz5BiAieJsr1RSEdny,Charlie Rouse,Stella By Starlight,1924-04-06,37,1961-11-19,11,374160,0.6,0.0916,0,0.19399999999999998,7,0,0.099,-16.128,0.862,0.0443,92.266,0.29,1961,1
41OIyMJsSFMjdjZjL4tHEx,Wang Chung,Dance Hall Days (Re-Recorded),1955-02-19,60,2015-10-12,63,238148,0.6409999999999999,0.784,0,0.009340000000000001,0,1,0.381,-6.38,0.0498,0.0366,102.676,0.488,2015,1
41OvINy2RjLet11iW849vX,Kenny Chesney,Never Wanted Nothing More,1968-03-26,39,2007-09-11,50,208140,0.528,0.7435,0,1.835e-05,7,1,0.2465,-7.3635,0.041800000000000004,0.053250000000000006,177.8385,0.765,2007,2
41PHX8Tlf7kACV4sLzlNpI,Powerwolf,Army Of The Night,1975-01-12,40,2015-07-17,49,201387,0.425,0.9570000000000001,0,0.0,1,0,0.166,-3.654,0.0009599999999999999,0.0498,171.95,0.599,2015,1
41PWz0hAiU9FqsmjR9Wh62,Lil Jon & The East Side Boyz,Lovers And Friends,1971-01-17,33,2004-11-16,64,260600,0.675,0.501,1,0.0,10,1,0.429,-6.183,0.0541,0.22,139.861,0.532,2004,1
41PiyIwNrzoLn598y2glGY,One Direction,Save You Tonight,1993-04-16,19,2012-05-25,58,205920,0.602,0.871,0,0.0,2,0,0.28800000000000003,-4.208,0.00528,0.0622,128.05700000000002,0.495,2012,1
41QDB08M0IxvtGTVCl5hnK,REO Speedwagon,Tired Of Gettin Nowhere,1951-05-19,35,1987-04-07,28,251000,0.631,0.764,0,0.212,4,0,0.247,-10.9,0.0129,0.0404,116.928,0.528,1987,1
41QEnBlGuGnos5no5qGKBy,MF DOOM,Poo-Putt Platter,1971-01-09,32,2004-01-01,42,73613,0.541,0.94,0,0.00214,8,0,0.3670000000000001,-6.8870000000000005,0.687,0.48700000000000004,159.803,0.754,2004,1
41QLw5u4mc0TDth6sLUWYY,Francisco Canaro,Se Fue Taborda - Remasterizado,1888-11-26,37,1926-07-15,0,157347,0.701,0.303,0,0.88,2,1,0.161,-11.722000000000001,0.996,0.0648,127.21700000000001,0.9109999999999999,1926,1
41QddPKXLaq6hdVmTM34dh,David Gilmour,Love On the Air,1946-03-06,37,1984-03-05,24,260267,0.564,0.446,0,8.599999999999999e-06,9,1,0.0627,-11.378,0.23800000000000002,0.0315,108.23100000000001,0.276,1984,1
41R4fI1Z1w2gsJEFQWdeJs,My Bloody Valentine,To Here Knows When,1960-08-16,31,1991-11-04,42,331227,0.107,0.6779999999999999,0,0.871,0,1,0.36,-12.594000000000001,1.9e-05,0.0581,92.689,0.145,1991,1
