id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
0IPpDL2ZVlARtmACSzsXlc,Guttermouth,She's Got The Look,1946-05-28,54,2001-04-10,48,161800,0.545,0.968,0,0.0,4,1,0.40399999999999997,-3.773,0.114,0.0862,164.416,0.841,2001,1
0IQ31hGBrqA2QZ8NiNXMGT,The 5th Dimension,One Less Bell To Answer - Digitally Remastered 1997,1939-03-14,32,1972-01-01,24,208133,0.237,0.313,0,1.85e-05,11,0,0.21,-10.423,0.754,0.0299,201.045,0.484,1972,1
0IQTExlaYIdKZcErAKtN43,Nina Simone,My Father,1933-02-21,44,1978-01-01,31,294333,0.0964,0.145,0,0.162,5,1,0.375,-18.430999999999997,0.7490000000000001,0.0388,58.738,0.0622,1978,1
0IQs78HO3ym69mCNFJ0UZp,Sparklehorse,It's A Wonderful Life,1950-12-02,50,2001-08-08,50,179133,0.5589999999999999,0.223,0,0.58,0,0,0.695,-18.63,0.731,0.028999999999999998,65.682,0.0907,2001,1
0IQuXNRQuSWahRcrdnUS3J,Fats Waller,In The Gloamin',1904-05-21,21,1926-01-01,6,201893,0.62,0.14,0,0.7070000000000001,5,1,0.0515,-18.102999999999998,0.96,0.0572,144.375,0.736,1926,1
0IR0twnckQoKMgbnPf5uw0,Brian McKnight,"6, 8, 12",1969-06-05,30,1999-09-21,61,247467,0.716,0.34,0,2.730000000000001e-05,7,0,0.11,-9.876,0.488,0.0282,126.921,0.3720000000000001,1999,1
0IRQkXY4szWA1RNBeV6lu1,Elis Regina,Madalena,1945-03-17,25,1971-01-01,48,157640,0.529,0.5479999999999999,0,0.0,11,0,0.141,-12.534,0.19,0.0512,88.631,0.9329999999999999,1971,1
0IRhnnggBPZ1WMVWUgRrfj,Slipknot,Tattered & Torn,1975-12-11,23,1999-06-12,38,173867,0.223,0.9890000000000001,1,0.759,7,1,0.552,-3.952,0.000122,0.38299999999999995,86.323,0.051,1999,1
0IRt2072jUmbLFoZUSyNFW,Fred Neil,Ba-Di-Da,1936-03-16,30,1966-12-01,22,218000,0.617,0.42100000000000004,0,0.00602,2,1,0.109,-13.89,0.669,0.0291,109.006,0.61,1966,1
0ISIEBuq6GwygeAjubdrxb,Ry Cooder,It's All over Now,1947-03-15,26,1974-01-01,41,293067,0.745,0.46799999999999997,0,0.00224,0,1,0.114,-13.994000000000002,0.271,0.0527,81.905,0.8909999999999999,1974,1
0ISi0rFiU16DwyRsb5NUNL,The Searchers,Goodbye My Love - Mono Version,1945-05-15,19,1965-01-01,31,179507,0.263,0.675,0,0.0,4,1,0.317,-6.2079999999999975,0.316,0.0405,109.084,0.415,1965,1
0ITMcSpAs4tjp4PZk0cRz8,Django Reinhardt,Improvisation sur le 1er mvt concerto ré mineur,1910-01-23,59,1970-01-01,27,198800,0.5489999999999999,0.33899999999999997,0,0.336,2,0,0.0598,-9.966000000000001,0.958,0.0586,116.46,0.727,1970,1
0IUfqLeypunuqr3j1JDjwt,Lata Mangeshkar,Saiyan Jao,1929-09-28,25,1955-01-01,0,187000,0.4270000000000001,0.325,0,0.00010800000000000001,0,1,0.133,-12.588,0.945,0.08,138.347,0.551,1955,1
0IV1ggoyOp0zdnARgwTizM,Tower Of Power,On the Serious Side,1950-09-24,24,1975-09-12,30,173760,0.6679999999999999,0.584,0,0.0399,5,1,0.0462,-12.977,0.21600000000000005,0.0785,114.184,0.96,1975,1
0IV98sjYwGBF4Zy9tm91ae,Johnny Cash,It Was Jesus,1932-02-26,27,1959-05-01,29,124507,0.682,0.65,0,0.0,5,1,0.154,-9.77,0.7929999999999999,0.0731,82.419,0.9520000000000001,1959,1
0IVAlb0cFCH1cQ974iR1TU,Mos Def,Ms. Fat Booty,1973-12-11,25,1999-10-12,68,223547,0.782,0.589,1,0.0,1,1,0.16399999999999998,-4.827,0.14800000000000002,0.18899999999999997,90.43799999999999,0.8690000000000001,1999,1
0IVFcWjtU9ORO2L7Ij3qV8,Fleetwood Mac,"The Chain - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster",1948-09-27,33,1982-06-18,29,418276,0.32799999999999996,0.8420000000000001,0,0.004520000000000001,9,1,0.9490000000000001,-7.754,0.039,0.11199999999999999,76.602,0.418,1982,1
0IVdlBreRkZn0ftoUwB0T6,Cradle Of Filth,Her Ghost in the Fog,1973-07-25,26,2000-06-01,45,384813,0.379,0.996,0,9.26e-06,2,0,0.0981,-3.023,0.00457,0.285,128.049,0.0386,2000,1
0IVkP59yJ9GFF6B7IrvrxA,Fiona Apple,Paper Bag,1977-09-13,22,1999-11-09,55,219267,0.7090000000000001,0.446,0,2.3899999999999998e-05,0,1,0.11,-9.904,0.716,0.037000000000000005,140.993,0.843,1999,1
0IW0qaeyxL5Et4UG2MrJKB,Kanye West,We Don't Care,1977-06-08,26,2004-02-10,59,239880,0.595,0.754,1,0.0,11,0,0.247,-5.827000000000001,0.0142,0.18100000000000002,83.155,0.647,2004,1
0IWMPhlG0qSz231ZZ2lj9A,The Mighty Mighty Bosstones,Don't Know How To Party,1965-10-24,27,1993-01-01,33,194533,0.33399999999999996,0.8759999999999999,0,0.0122,2,1,0.0611,-7.3329999999999975,0.00967,0.0795,99.775,0.732,1993,1
0IX6yQ2pf6Zd2UfzuBynwq,Tammy Wynette,He Loves Me All The Way,1942-05-05,21,1964-01-01,14,156200,0.44799999999999995,0.536,0,0.0,10,1,0.0769,-11.532,0.564,0.0442,172.921,0.763,1964,1
0IXF4yLGlUkaXUataXDin8,George Duke,Capricorn,1946-01-12,27,1974-01-01,31,305962,0.68,0.166,0,0.8220000000000001,9,0,0.21100000000000002,-19.703,0.486,0.0534,134.23,0.428,1974,1
0IXRSpWPbg9lc9HMRU6owh,Sandi Patty,In the Name of the Lord,1956-07-12,29,1986-03-01,34,302573,0.298,0.555,0,3.16e-05,8,1,0.41600000000000004,-6.0120000000000005,0.408,0.0324,130.738,0.235,1986,1
0IXe8BKUlnGBZqZJcIMRuV,Sugar Chile Robinson,Say. Little Girl,1938-12-28,16,1955-01-01,0,122000,0.728,0.318,0,0.0286,6,1,0.0835,-19.101,0.669,0.0576,171.908,0.897,1955,1
0IXpUl1fn2QZcBavfuq0H4,Judas Priest,Living After Midnight,1953-08-21,26,1980-01-01,63,210133,0.61,0.8240000000000001,0,1.75e-06,4,1,0.0606,-6.046,0.0136,0.0534,134.99200000000002,0.8190000000000001,1980,1
0IXsuUvkB7epjAaL5nFqZn,Brook Benton,"Mother Nature, Father Time",1931-09-19,33,1965-01-01,33,173373,0.38,0.321,0,0.003,10,1,0.0914,-15.504000000000001,0.595,0.0359,106.146,0.44799999999999995,1965,1
0IY0susCRiZKWwua9xlL74,Five Finger Death Punch,Cradle to the Grave,1963-01-28,50,2013-11-19,55,198067,0.516,0.987,1,0.0,4,0,0.121,-4.325,6.9e-05,0.138,95.01700000000001,0.14800000000000002,2013,1
0IY1lCYvxuGr7FV3KNo7Vz,Kool & The Gang,Love Festival,1966-10-24,13,1980-09-29,31,313627,0.887,0.49,0,6.47e-05,5,1,0.0765,-12.894,0.20600000000000002,0.0949,114.51899999999999,0.899,1980,1
0IYZX2E2pjaOcwAPqNeFTv,The Supremes,You Send Me,1945-03-07,20,1965-04-12,37,166509,0.565,0.261,0,1.83e-05,3,1,0.22699999999999998,-12.707,0.777,0.0264,94.58200000000001,0.515,1965,1
0IYylbyR6wgBUEPet4mynE,Lata Mangeshkar,Dil Ka Dard Na Jane Duniya,1929-09-28,22,1951-12-01,0,252421,0.423,0.26,0,0.941,3,1,0.0966,-14.720999999999998,0.995,0.0378,116.259,0.604,1951,1
0IZ71cMgIvpweIdA9ztc4M,Geeta Dutt,Dekh Ke Akeli Mohe Barkha Sataye,1930-11-23,20,1950-12-01,0,194667,0.818,0.573,0,0.000245,2,1,0.0517,-10.085,0.9,0.26,121.694,0.925,1950,1
0IaLA1rrpu4q0FtIA6G8QX,Geeta Dutt,Seetar Dukkher Katha,1930-11-23,22,1952-12-01,0,388625,0.39899999999999997,0.29600000000000004,0,0.000105,0,1,0.0944,-13.007,0.982,0.10099999999999999,80.741,0.408,1952,1
0IaMMHVbpJ0LrRAeigWOXr,Janet Jackson,Again,1966-05-16,27,1993-05-18,60,227133,0.359,0.287,0,0.00607,0,1,0.18600000000000005,-9.51,0.882,0.0303,130.135,0.18899999999999997,1993,1
0IaR6HCEObaHxA52i0fdKU,The Lonely Island,Threw It On The Ground,1977-12-02,33,2011-01-01,51,158520,0.6609999999999999,0.818,0,1.4000000000000001e-05,8,1,0.066,-4.2860000000000005,0.00107,0.34700000000000003,129.736,0.6729999999999999,2011,1
0IaZjTfCqdUthZ230RntDA,Gene Clark,Silver Raven,1944-11-17,29,1974-09-01,36,293733,0.3720000000000001,0.26,0,0.0052899999999999996,4,0,0.105,-17.462,0.561,0.0282,77.816,0.349,1974,1
0IaauiCNWwnqtGr3CHLT7A,War,Leroy's Latin Lament Medley: A) Lonnie Dreams; B) The Way We Feel; C) La Fiesta; D) Lament,1944-02-02,30,1975-01-01,22,402467,0.415,0.588,0,0.00205,7,0,0.11599999999999999,-10.634,0.379,0.0403,96.585,0.5379999999999999,1975,1
0IabpxMpUV7waD7U4uDIMJ,Travis Scott,Impossible,1992-04-30,23,2015-09-04,64,242507,0.507,0.46399999999999997,1,2.62e-05,3,0,0.603,-8.531,0.39799999999999996,0.171,147.984,0.27699999999999997,2015,1
0Iahiy5y1VEmuwTFb65tG8,Elevation Worship,Give Me Faith,1989-05-05,21,2010-09-07,56,294800,0.484,0.61,0,0.0,9,1,0.0985,-5.776,0.0188,0.0266,145.99200000000005,0.33899999999999997,2010,1
0IajnzlicUA89rZSkqfLPS,Dominic Fike,She Wants My Money,1995-12-30,22,2018-10-16,64,133560,0.7040000000000001,0.478,1,0.000516,9,1,0.0875,-6.562,0.7709999999999999,0.047,128.789,0.42,2018,1
0Ib295LFDrAsOhGHzq1cUF,Depeche Mode,To Have and to Hold - 2006 Remaster,1960-12-15,26,1987-09-28,30,173547,0.22699999999999998,0.525,0,0.755,7,1,0.235,-10.569,0.72,0.0374,149.613,0.0526,1987,1
0IbBXBsLj6zDg932TGMJtz,Vasanti,Hun Kholi Rahi Bhagwan,1945-02-12,-5,1939-12-15,0,195966,0.565,0.214,0,0.0118,10,0,0.253,-7.797999999999999,0.993,0.131,138.942,0.376,1939,1
0IbD8xojkJgwh9lLu8hoxg,Thelonious Monk,Rhythm-A-Ning,1917-10-10,45,1963-01-01,21,233067,0.642,0.38299999999999995,0,0.531,5,0,0.0539,-14.821,0.32299999999999995,0.0439,105.73100000000001,0.715,1963,1
0IbEd74NfgBbNU6TNGE9bA,Flatt & Scruggs,Take Me In Your Lifeboat,1919-03-29,31,1951-01-01,5,156133,0.449,0.441,0,2.37e-05,7,1,0.40299999999999997,-9.868,0.489,0.033,121.92299999999999,0.8490000000000001,1951,1
0IbHzc6GJ5oz6RqXkz8Z34,Quincy Jones,Boogie Bossa Nova,1933-03-14,28,1962-01-01,31,165052,0.489,0.685,0,0.0855,8,1,0.349,-11.649000000000001,0.684,0.0547,123.514,0.696,1962,1
0IciIXnpjOymXbUozDSMTT,Yo La Tengo,Return To Hot Chicken,1957-01-07,40,1997-04-22,38,99733,0.371,0.217,0,0.8059999999999999,0,1,0.10400000000000001,-17.019000000000002,0.862,0.0344,105.435,0.39899999999999997,1997,1
0Id0bUBhRqSu4ZJ6c0EasH,Bobby Timmons,Lush Life,1935-12-19,24,1960-01-01,10,140944,0.426,0.177,0,0.912,9,0,0.10800000000000001,-17.127,0.9940000000000001,0.044000000000000004,70.46,0.0482,1960,1
