id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
5uyJ7fbjk6xZzt5UL5jcQg,New Order,True Faith - 2015 Remaster,1961-05-23,44,2005-12-06,51,252053,0.608,0.924,0,0.012,0,1,0.33799999999999997,-5.919,0.261,0.035,117.23100000000001,0.948,2005,1
5uzHmGAtObiWJXqzc0TffS,Cross Canadian Ragweed,Sick And Tired,1976-05-25,27,2004-01-01,55,273392,0.593,0.5760000000000001,0,1.83e-06,7,1,0.0808,-5.52,0.223,0.0264,138.084,0.275,2004,1
5uzd41W6gXjbCIlcfGsKea,Five Finger Death Punch,Dying Breed,1963-01-28,46,2009-09-22,43,174800,0.38299999999999995,0.982,1,0.000152,1,1,0.215,-3.188,1.22e-05,0.127,195.93099999999998,0.18899999999999997,2009,1
5uzofUqcDnqHlt6XhIGm37,Tommy Dorsey,"Stop, Look and Listen",1905-11-19,19,1925-01-01,3,316593,0.692,0.3285,0,0.883,7,1,0.07135,-15.064,0.9115,0.14,164.07500000000002,0.8645,1925,2
5v05DdK7dCqmImUj4PLxOE,Luke Combs,Beautiful Crazy - Acoustic,1990-03-02,28,2019-02-15,62,193234,0.45,0.262,0,0.0,11,1,0.102,-10.423,0.851,0.033,102.656,0.488,2019,1
5v0KrlxS6jeM7qZxjpFyk0,Lynyrd Skynyrd,White Knuckle Ride,1959-01-14,37,1996-02-06,38,199000,0.608,0.7859999999999999,0,3.9399999999999995e-05,0,1,0.226,-9.206,0.0566,0.0534,158.123,0.8109999999999999,1996,1
5v0OmNNkTBLNxELawSYrDx,Kenny G,Champagne,1956-06-05,30,1986-09-29,26,285507,0.659,0.742,0,0.917,4,0,0.0627,-11.591,0.047,0.031,105.40100000000001,0.753,1986,1
5v0bAon2ACK55D2fWdGVjd,Brenda Lee,Jambalaya (On The Bayou),1944-12-11,15,1960-08-01,24,165613,0.746,0.742,0,0.0,7,1,0.175,-9.894,0.355,0.249,124.145,0.9390000000000001,1960,1
5v0ibjQegpYdMUGL95dI1a,Country Joe & The Fish,Flying High,1934-12-20,32,1967-01-01,36,161000,0.591,0.41600000000000004,0,0.0,7,1,0.648,-15.475999999999999,0.43,0.0459,126.881,0.8029999999999999,1967,1
5v13RVLxfLDH6JHiRYkfZD,John Coltrane,Up 'Gainst The Wall,1926-09-23,35,1962-01-01,14,193580,0.3715,0.487,0,0.0,4,0,0.3045,-10.838000000000001,0.16155,0.0477,171.868,0.5994999999999999,1962,2
5v1IehX97dH1LeqbEoZsDq,Of Mice & Men,My Understandings,1978-09-05,32,2011-01-01,45,153907,0.32299999999999995,0.519,0,0.00045099999999999996,2,0,0.0978,-5.475,0.007240000000000002,0.0362,169.96099999999996,0.0396,2011,1
5v1OOmbFkK06v7NeEb4JhS,Queen,Back Chat - Remastered 2011,1948-08-13,33,1982-05-03,26,275093,0.7859999999999999,0.8440000000000001,0,0.000102,0,1,0.3720000000000001,-6.4220000000000015,0.121,0.0632,118.964,0.7090000000000001,1982,1
5v1QGhgPTKpSH6UBXZoieW,Black Flag,Loose Nut,1960-04-20,24,1985-01-01,30,276427,0.196,0.8270000000000001,0,0.0,0,1,0.728,-12.874,0.0006129999999999999,0.0534,180.81799999999998,0.524,1985,1
5v1SuYGd6VFMGu8nVHzajO,Erykah Badu,Back In The Day,1971-02-26,32,2003-09-01,51,286920,0.7440000000000001,0.5479999999999999,0,0.0232,5,0,0.18600000000000005,-9.245,0.191,0.10400000000000001,91.845,0.524,2003,1
5v1bA7NmQcQHvH9IDkeeF4,Steve Azar,I Don't Have To Be Me ('Til Monday) - Single Version,1964-04-11,37,2002-01-01,52,196952,0.4970000000000001,0.7170000000000001,0,0.0,8,1,0.0458,-4.224,0.201,0.0303,168.99900000000005,0.7709999999999999,2002,1
5v1gD2V1GSKkKt5mJxpOuh,Joy Division,The Only Mistake - 2007 Remaster,1956-03-21,25,1981-10-08,26,256266,0.436,0.696,0,0.821,2,1,0.0959,-9.511000000000001,2.26e-05,0.0328,88.42200000000004,0.408,1981,1
5v1rBJ5HxZ7YhSSIuvW44K,The D.O.C.,No One Can Do It Better,1968-06-10,20,1989-01-01,30,291493,0.7290000000000001,0.8190000000000001,0,0.0,8,1,0.315,-6.936,0.0455,0.292,94.14200000000001,0.797,1989,1
5v23zqATC3zspzQUbLW2CH,Eric Clapton,Give Me Strength,1945-03-30,29,1974-07-01,30,171913,0.5695,0.14065,0,0.10965,6,1,0.1315,-20.5295,0.7725,0.033350000000000005,137.7615,0.3185,1974,2
5v2Hwf7w2j4Xpy8kdRgpK2,Cream,Spoonful,1942-09-30,24,1966-12-09,35,390227,0.344,0.47200000000000003,0,4.78e-06,2,1,0.0786,-13.616,0.40399999999999997,0.0533,109.87,0.46,1966,1
5v2snXqNEVtKxsJy5YBVfV,OK Go,I Won't Let You Down,1977-06-22,37,2014-10-14,50,222440,0.755,0.915,0,0.0,2,1,0.0351,-3.505,0.0257,0.105,113.986,0.7,2014,1
5v2vkoTamoisazJFanHJjk,Led Zeppelin,Kashmir - 2007 Remaster,1947-01-09,59,2007-01-01,51,517120,0.484,0.609,0,0.0007,2,1,0.0415,-8.81,0.44799999999999995,0.0483,80.483,0.61,2007,1
5v3TSHYm8BzbON2u6QBEG7,Burzum,Dunkelheit,1973-02-11,22,1996-01-01,50,425067,0.295,0.545,0,0.8909999999999999,4,0,0.585,-9.214,1.5e-06,0.0442,54.669,0.43799999999999994,1996,1
5v4G2TC2ntMcpY3HZPC2PM,Vince Guaraldi Trio,Chelsea Bridge,1928-07-17,27,1956-01-01,17,216493,0.42,0.0482,0,0.903,1,1,0.122,-24.08,0.965,0.0453,75.28699999999998,0.15,1956,1
5v4L7iMXSlR8apv3cOD5oT,John Denver,"Take Me Home, Country Roads - Live at the Sydney Opera House, Australia - November 1977",1943-12-31,34,1978-03-01,32,196707,0.39299999999999996,0.418,0,0.0,9,1,0.9670000000000001,-10.363,0.6779999999999999,0.0394,82.212,0.58,1978,1
5v4NKLZzmlPtmHH9NZy3Cn,The Shins,Fighting in a Sack,1970-12-10,32,2003-10-21,41,146667,0.551,0.902,0,0.0,2,1,0.0628,-3.793,0.0020399999999999997,0.0433,114.99799999999999,0.523,2003,1
5v4QU1eg4J80BJmEW4OpuN,Queen,Dreamer's Ball - Early Acoustic Take / August 1978,1948-08-13,30,1978-11-10,26,220533,0.731,0.221,0,0.0,9,1,0.33899999999999997,-12.075,0.848,0.0531,83.90100000000002,0.26,1978,1
5v4WxFIxR7N6qqnwMz7fYc,Bobby Womack,Harry Hippie,1944-03-04,28,1972-03-30,29,228867,0.387,0.235,0,3.9899999999999994e-05,4,1,0.255,-16.647000000000002,0.523,0.0371,74.21600000000002,0.613,1972,1
5v4sZRuvWDcisoOk1PFv6T,Ed Sheeran,Bloodstream,1991-02-17,23,2014-06-21,67,300253,0.66,0.316,0,0.000294,3,0,0.10400000000000001,-11.567,0.529,0.0364,91.20700000000001,0.5429999999999999,2014,1
5v67uga7IFT3FQhDDBgaY8,Village People,Go West,1957-10-17,21,1979-01-01,37,251467,0.74,0.705,0,2.380000000000001e-05,1,1,0.0607,-11.647,0.0316,0.0396,127.96799999999999,0.866,1979,1
5v6RTnnPQPEj2ciqpZewtc,Greyson Chance,Low,1997-08-16,20,2017-12-08,63,207640,0.47600000000000003,0.534,0,0.000236,9,1,0.11199999999999999,-7.432,0.585,0.154,91.646,0.23399999999999999,2017,1
5v6VaqC8b4P7NcKb45W77j,Blondie,Sunday Girl - French Version,1952-04-06,26,1978-09-23,34,186782,0.5870000000000001,0.7559999999999999,0,1.3300000000000001e-05,9,1,0.221,-5.3770000000000024,0.073,0.039,146.111,0.8009999999999999,1978,1
5v6gozUHFv9OoNdFYz6p8V,Luke Combs,Six Feet Apart,1990-03-02,29,2019-11-08,70,199068,0.565,0.598,0,0.0,6,1,0.124,-5.894,0.335,0.0276,155.814,0.449,2019,2
5v6oi6A4NmqYQ5dwoSkiVx,Bobby Vinton,P.S I Love You,1935-04-16,31,1967-01-01,32,139800,0.5479999999999999,0.168,0,1.37e-06,3,1,0.15,-19.168,0.8270000000000001,0.0281,85.008,0.516,1967,1
5v6wvFBcvedd6olUk3r9J8,Fuel,Hemorrhage (In My Hands) - Acoustic Version,1971-10-17,28,2000-09-19,39,232467,0.48,0.799,0,2.82e-06,1,1,0.052000000000000005,-5.027,0.00117,0.028999999999999998,152.153,0.355,2000,1
5v74lHodmN9UX0dP0q8Jxq,Journey,Who's Crying Now,1953-05-21,27,1981-01-01,47,300813,0.5683333333333334,0.5893333333333333,0,0.0,9,0,0.12466666666666666,-8.209333333333333,0.08673333333333333,0.028766666666666663,122.20133333333332,0.39966666666666667,1981,3
5v7KHE5hWIjTTXVytLQIPL,Robin Trower,It's Only Money,1945-03-09,29,1975-02-01,22,340533,0.32,0.49,0,0.0333,1,1,0.0779,-9.972999999999999,0.0801,0.0301,110.711,0.499,1975,1
5v7kaZNsnyByrSJOfO8gKq,Kodak Black,Skrt,1997-06-11,18,2016-02-12,64,224865,0.9009999999999999,0.35200000000000004,1,0.0,2,1,0.122,-10.038,0.585,0.0916,111.065,0.19899999999999998,2016,1
5v8XA96gXxWBp17z8vhtGG,Roy Orbison,Come Back to Me (My Love),1936-04-23,24,1961-01-01,25,147440,0.5529999999999999,0.508,0,0.00227,9,1,0.316,-10.767999999999999,0.545,0.0285,114.863,0.804,1961,1
5v8iLXRRuZLVN9euJ7zOE3,Mahalia Jackson,You'll Never Walk Alone - Live,1911-10-26,49,1961-01-01,8,284773,0.19699999999999998,0.0337,0,0.0,5,1,0.805,-22.164,0.89,0.053,80.554,0.29600000000000004,1961,1
5v98XLkj6tkKy0D06umqDe,The Smiths,Oscillate Wildly - 2011 Remaster,1962-06-03,24,1987-01-01,45,208200,0.657,0.7909999999999999,0,0.298,9,0,0.10099999999999999,-5.996,0.0205,0.0278,116.329,0.7829999999999999,1987,1
5v9isbe4BHsWc9N25MmWfj,Lootpack,Whenimondamic,1972-06-29,26,1999-04-06,50,165693,0.618,0.711,1,0.0,2,1,0.615,-6.841,0.41,0.342,97.337,0.659,1999,1
5v9pWgJeQlF3u9bfXpUe9N,Carlota Jaramillo,Sendas Distintas,1904-07-09,30,1935-01-01,7,179096,0.5529999999999999,0.237,0,0.36,8,0,0.147,-13.360999999999999,0.992,0.0536,92.154,0.601,1935,1
5vAJknHmF3jEhKNMI5VzVV,Led Zeppelin,The Ocean - Live at MSG 1973; 2018 Remaster,1947-01-09,29,1976-10-22,38,316093,0.308,0.9390000000000001,0,0.00114,9,1,0.958,-7.359,0.0025800000000000003,0.14300000000000002,124.105,0.42100000000000004,1976,1
5vAYvGF9VND3E5wsvS8dgw,The Beach Boys,Catch a Wave (Mono),1945-12-13,17,1963-09-16,25,140667,0.612,0.642,0,0.0,2,1,0.0284,-9.242,0.5539999999999999,0.0372,138.987,0.965,1963,1
5vAzMWEx1Ld71QmQSbVxiX,Wings,Warm And Beautiful - Remastered 2014,1947-02-19,29,1976-03-25,30,195627,0.34600000000000003,0.114,0,0.0239,0,1,0.11800000000000001,-15.540999999999999,0.966,0.0328,135.185,0.33299999999999996,1976,1
5vB0cxSvzXuVh15EDD0Cej,zebrahead,Anthem,1979-01-26,26,2006-01-01,50,213133,0.37799999999999995,0.985,0,0.0,0,1,0.534,-3.86,0.00827,0.262,193.035,0.41,2006,1
5vCK2zLPho1HZ9jTBNzMQ3,Red Hot Chili Peppers,Animal Bar,1964-03-21,42,2006-05-09,49,325160,0.562,0.669,0,0.000404,2,1,0.114,-4.138999999999999,0.0733,0.039,146.82,0.22,2006,1
5vCgOg9VqRaAUbnflCO6P3,Keith Urban,Cop Car,1967-10-26,45,2013-01-01,62,256747,0.5379999999999999,0.664,0,0.0,1,1,0.0918,-6.318,0.193,0.0392,154.033,0.366,2013,1
5vDImXyLguoCbkYASPf4xQ,Creedence Clearwater Revival,Before You Accuse Me,1944-06-21,26,1970-07-25,48,206560,0.76,0.7609999999999999,0,0.05,4,1,0.368,-6.816,0.244,0.0452,119.62700000000001,0.943,1970,1
5vDSCCtn3kKNxXMUfsSvHL,Aretha Franklin,Make Someone Happy,1942-03-25,21,1963-08-12,12,228453,0.253,0.32299999999999995,0,0.0,5,1,0.11599999999999999,-9.402000000000001,0.8370000000000001,0.0319,109.976,0.16699999999999998,1963,1
5vDVKusu4o1ZnIVduamQUW,Elton John,Grow Some Funk Of Your Own,1947-03-25,28,1975-10-24,24,287533,0.653,0.877,0,0.0,0,1,0.26,-8.657,0.0546,0.0468,140.941,0.7070000000000001,1975,1
5vDybLvL75lAj2JGh9jS18,Carly Simon,Anticipation,1945-06-25,26,1971-11-01,38,201707,0.61,0.297,0,9.04e-06,2,1,0.107,-14.956,0.838,0.0304,99.96,0.5429999999999999,1971,2
5vEE1d5gkv3pgfZyppLeX8,Ty Segall,Girlfriend,1987-06-08,22,2010-05-25,47,132760,0.22399999999999998,0.925,0,1.35e-06,11,0,0.0663,-1.71,0.000596,0.0834,138.02200000000002,0.37799999999999995,2010,1
5vETjGjMpYdQQWo5ZAPV2f,The Platters,I Only Have Eyes For You,1940-05-17,22,1962-12-13,28,136600,0.317,0.313,0,0.0,3,1,0.0915,-8.826,0.846,0.0272,78.771,0.307,1962,1
5vEzhZ9iwk5XFUHBZuDjfI,Jethro Tull,Fat Man - 2001 Remaster,1926-05-06,43,1969-08-01,26,170547,0.59,0.71,0,0.000267,5,1,0.027999999999999997,-9.027999999999999,0.42,0.0323,131.776,0.885,1969,1
5vFFwU909VMZIBA7sZPtW0,Rick James,Super Freak,1948-02-01,33,1981-04-07,53,205007,0.8365,0.8015000000000001,0,0.0,9,0,0.0507,-8.274,0.221,0.0526,132.45350000000002,0.9625,1981,2
5vFKQF10Jhyysg3JUbfBUd,Death Cab for Cutie,Summer Skin,1975-11-02,29,2005-08-29,46,194227,0.615,0.47600000000000003,0,0.0334,2,0,0.0946,-12.205,0.161,0.0337,91.584,0.611,2005,1
5vGjcafbPf55xNWI5pP9cy,Astrud Gilberto,Canoeiro,1940-03-29,25,1966-01-01,30,92533,0.389,0.55,0,0.0,6,1,0.114,-10.602,0.508,0.0319,69.61,0.8909999999999999,1966,1
5vHF3RSNDGcpnndDpY9ymw,Nobuo Uematsu,The Chase,1959-03-21,37,1997-02-10,37,217507,0.556,0.902,0,0.884,10,0,0.043,-12.869000000000002,9.549999999999999e-05,0.0584,188.42,0.5660000000000001,1997,1
5vHFFPEraAWfr5GA0ZKnP5,Morrissey,Everyday Is Like Sunday - 2010 Remaster,1959-05-22,31,1990-10-15,27,213907,0.605,0.857,0,0.254,0,1,0.111,-7.251,0.00495,0.0394,117.088,0.5539999999999999,1990,1
5vHWp08CzruIXGZyen0rPG,The Allman Brothers Band,Trouble No More - 1973 Beginnings Mix,1949-02-26,19,1969-01-01,19,228366,0.586,0.575,0,0.000397,7,1,0.139,-10.895,0.28300000000000003,0.0305,140.747,0.92,1969,2
5vHtunHdGk1lASvI7u8GTM,Dwight Yoakam,This Drinkin' Will Kill Me,1956-10-23,30,1987-04-15,27,153227,0.634,0.733,0,0.00981,7,1,0.0669,-10.464,0.35600000000000004,0.0372,137.892,0.83,1987,1
5vHyWEoEyIJT5RhR1fcN7y,Def Leppard,Too Late For Love,1960-04-02,22,1983-01-20,43,266729,0.536,0.812,0,0.000455,4,0,0.11599999999999999,-7.379,0.0030600000000000002,0.0441,94.677,0.33799999999999997,1983,2
5vIJJklN9p1FfY8DdbF0XA,Head East,Since You Been Gone,1954-11-15,23,1978-02-01,36,181813,0.728,0.82,0,0.0,7,1,0.153,-4.9460000000000015,0.298,0.0438,129.705,0.792,1978,1
5vIXH9s0G62Naryu9bAmNU,Four Tops,Where Did You Go,1946-11-26,18,1965-01-01,21,148187,0.485,0.772,0,0.0,0,0,0.172,-3.468,0.302,0.0392,114.524,0.652,1965,1
5vIu19A3EEdHgFM4Cba6F4,E-40,Choices (Yup),1967-11-15,47,2014-12-09,60,272720,0.892,0.607,1,0.000314,9,0,0.0909,-7.232,0.14400000000000002,0.3670000000000001,120.0,0.244,2014,1
5vIvHVCP0n6EXTMH0fOpAp,Raydio,You Can't Change That,1952-04-17,26,1979-01-01,45,203080,0.691,0.706,0,0.0,1,0,0.272,-5.983,0.27,0.115,169.72400000000005,0.892,1979,1
5vJhT8eiyvNbFzbRnkabE8,Rory Gallagher,Do You Read Me,1948-03-02,28,1976-10-24,35,318866,0.6940000000000001,0.583,0,0.0866,0,1,0.16399999999999998,-9.01,0.17,0.0333,98.286,0.9640000000000001,1976,1
5vK2gLqLpkgzoRrHrFOYrx,Neil Patrick Harris,Slipping,1973-06-15,35,2008-09-02,41,125836,0.573,0.55,0,0.0,3,1,0.154,-7.892,0.825,0.132,118.787,0.629,2008,1
5vKaYFrSdHcFYsSz9gaDQg,Patrick Street,Music For A Found Harmonium,1947-09-07,48,1996-01-01,41,163573,0.618,0.519,0,0.963,2,1,0.114,-12.72,0.7909999999999999,0.0422,113.728,0.863,1996,1
5vKkaZHPzuqQheytfKuXzp,Elton John,"Circle of Life - From ""The Lion King""/Soundtrack Version",1947-03-25,46,1994-01-01,62,291600,0.3,0.387,0,0.215,10,1,0.106,-15.321,0.264,0.0331,160.58700000000005,0.13699999999999998,1994,1
5vLh40xCE0Hl0LJk5Sad1A,"""Weird Al"" Yankovic","Pretty Fly for a Rabbi (Parody of ""Pretty Fly (For a White Guy)"" by Offspring)",1959-10-23,39,1999-06-29,39,182747,0.69,0.639,0,0.0,9,0,0.196,-8.08,0.0416,0.0475,146.142,0.9079999999999999,1999,1
5vLl1a1k1050X8vBLBBpg8,Mike E. Clark,Four Play (feat. Maceo Parker),1962-12-25,14,1977-01-01,31,480627,0.7709999999999999,0.513,0,0.8240000000000001,9,1,0.0724,-9.196,0.0363,0.0796,92.561,0.8190000000000001,1977,1
5vMlpLCKkmRotJo05uKwn4,Francisco Canaro,Ojos Negros - Instrumental (Remasterizado),1888-11-26,44,1932-12-26,0,217507,0.561,0.179,0,0.428,5,1,0.11699999999999999,-12.173,0.995,0.0417,128.114,0.402,1932,1
5vMmViMrdHUobvTaHuPcTU,Nina Simone,Can't Get out of This Mood,1933-02-21,26,1959-05-05,11,153920,0.46299999999999997,0.371,0,0.0,5,0,0.121,-10.705,0.7859999999999999,0.0456,78.204,0.485,1959,1
5vMoDfbvGnDTef8vosiRGf,Tom Rush,Ladies Love Outlaws,1941-02-08,20,1962-01-01,9,150267,0.688,0.644,0,0.000968,7,1,0.0663,-9.894,0.0909,0.0864,120.41,0.9159999999999999,1962,1
5vMr5fkLJIk7u0hqQKcI2f,Benny Goodman,Applause; Setting Up & Tuning Up for BG Small Groups - Live,1909-05-30,28,1938-01-01,8,59933,0.191,0.884,0,0.843,1,1,0.41200000000000003,-24.609,0.00985,0.486,79.205,0.0171,1938,1
5vMtwsmk6dG5A4DwoAynXW,Queen,Action This Day,1948-08-13,33,1982-05-03,23,212667,0.721,0.32,0,0.000168,7,1,0.0537,-12.914000000000001,0.0442,0.0414,166.305,0.873,1982,1
5vNR67nERBlZnAAyKHDugz,Vicente Fernández,El Palenque,1940-02-17,32,1972-08-27,32,140109,0.591,0.623,0,2.36e-05,4,1,0.56,-4.691,0.486,0.177,139.53799999999998,0.966,1972,1
5vNToz9wW9BS0XuhfCp7pl,Franz Waxman,Dr. Jekyll & Mr. Hyde (1941) Dr. Jekyll's Tranformation,1906-12-24,32,1939-01-01,0,102515,0.191,0.264,0,0.887,0,0,0.218,-17.043,0.9670000000000001,0.0494,92.095,0.368,1939,1
5vNivpfJaXsTpYpxIHsjvm,Howard Hewett,I'm for Real,1955-10-01,31,1986-10-21,40,285947,0.723,0.546,0,0.0,1,0,0.28,-9.75,0.083,0.0302,94.645,0.591,1986,1
