id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
1pLbS57mLE8iG4njSQIAtX,Amos Lee,Wait Up For Me,1977-06-20,39,2016-09-19,56,225147,0.652,0.24,0,0.006520000000000001,10,1,0.0784,-15.690999999999999,0.6779999999999999,0.0295,83.02,0.257,2016,1
1pLdjo3lOBbMaoR4ZpybFH,Ciara,Promise,1985-10-25,20,2006-01-01,56,267413,0.6970000000000001,0.629,0,3.8e-06,9,1,0.0819,-5.7570000000000014,0.409,0.0425,123.279,0.439,2006,1
1pLx31i7wj0u6GUuXc0Yft,Keith Emerson,Tank - 2012 Remastered Version,1944-11-02,26,1970-11-20,27,408257,0.39799999999999996,0.632,0,0.879,10,0,0.265,-12.855,0.0212,0.0881,169.36900000000003,0.366,1970,1
1pM07yrKnEJRBX7oCpxbmM,Hank Williams,Take These Chains From My Heart,1923-09-17,75,1998-09-22,34,157107,0.7070000000000001,0.228,0,0.0,2,1,0.10300000000000001,-11.527000000000001,0.762,0.0311,130.349,0.7090000000000001,1998,1
1pM56edLhlSMDrOrtAUpHO,Raulin Rodriguez,Regresa Amor,1971-06-16,22,1993-12-01,35,285667,0.625,0.342,0,4.07e-05,9,1,0.0826,-11.772,0.578,0.0476,147.57,0.914,1993,1
1pNK3a7lUzNsFZvMdvZ2BI,Roxy Music,Just Like You,1950-09-06,23,1973-11-01,32,216573,0.5870000000000001,0.5820000000000001,0,0.000524,8,0,0.165,-8.99,0.385,0.0305,139.775,0.59,1973,1
1pNSYQkmeFSqsSOGwwxs5L,Pearl Jam,Nothing As It Seems,1965-05-13,35,2000-05-16,44,321293,0.24100000000000002,0.508,0,0.599,9,1,0.16699999999999998,-9.791,0.0362,0.0275,140.627,0.0445,2000,1
1pNUmVxDiE8t6P1XxcZAv8,Wallows,Scrawny,1996-07-13,22,2019-03-22,71,166520,0.639,0.816,1,0.0604,6,0,0.141,-5.28,0.000985,0.0485,138.00799999999998,0.802,2019,1
1pNlZQeoPnlxqf1Mjgm0H2,Rancid,Ruby Soho,1970-12-09,24,1995-08-15,60,157533,0.505,0.938,0,0.00218,7,1,0.177,-5.381,0.0201,0.0432,161.842,0.961,1995,1
1pO336x9dmdiVMhsFDhWIh,Gram Parsons,Big Mouth Blues - Remastered Version,1946-11-05,26,1973-01-01,25,238120,0.696,0.917,0,0.000472,2,1,0.0889,-6.187,0.33299999999999996,0.0365,149.44799999999995,0.9620000000000001,1973,1
1pOs0EmRYSB2qHkq3RqQ3F,Peggy Lee,Somebody Else Is Taking My Place,1920-05-26,20,1941-01-01,13,188560,0.737,0.363,0,0.168,8,1,0.0977,-10.962,0.929,0.0711,131.274,0.727,1941,1
1pPCBcqD5qE1kc4dAP4VRu,Oscar Peterson,Wave,1925-08-15,65,1991-02-05,40,362773,0.522,0.345,0,0.009859999999999999,7,0,0.313,-15.470999999999998,0.537,0.0307,141.89600000000004,0.235,1991,1
1pPGQdGD3gXLZm2Y1DgiHo,The Sonics,Walkin' the Dog,1921-06-12,43,1965-01-01,28,165467,0.5379999999999999,0.89,0,0.0,9,1,0.20800000000000002,-5.256,0.644,0.0455,121.03200000000001,0.861,1965,1
1pPTLrDTWjGsnmobb0pBxM,Grateful Dead,China Cat Sunflower / I Know You Rider - Live October 1989 - April 1990,1946-11-04,43,1990-01-01,28,624333,0.43,0.6890000000000001,0,0.11900000000000001,7,1,0.847,-10.103,0.518,0.0393,107.861,0.718,1990,1
1pPqVrG2RCHXx81Aw4xp99,Modest Mouse,Gravity Rides Everything,1971-06-08,29,2000-06-13,55,259840,0.395,0.44299999999999995,0,0.0352,4,1,0.504,-7.972,0.431,0.0396,103.262,0.7140000000000001,2000,1
1pPrO5Lcx9UXNebcloGeHE,Albert Collins,I Ain't Drunk,1932-10-01,53,1986-01-01,45,247507,0.6559999999999999,0.551,0,0.000155,2,1,0.0676,-14.140999999999998,0.171,0.0889,125.65899999999999,0.773,1986,1
1pQDCxe6aZCXyYBuRHlpIQ,Dr. John,Let's Make a Better World,1940-11-21,33,1974-01-01,34,176760,0.838,0.755,0,0.0296,10,1,0.065,-8.259,0.619,0.0482,132.595,0.9590000000000001,1974,1
1pRV0P4jb57PHhPZEISj81,Modest Mouse,Ionizes & Atomizes,1971-06-08,24,1996-04-16,33,261333,0.5589999999999999,0.491,0,0.0175,10,1,0.0708,-11.491,0.434,0.0818,74.319,0.2,1996,1
1pRVmkHBuIRvo9hBWJWVrq,Sotiria Bellou,Mes ta varia mesanixta,1921-08-22,28,1950-01-01,0,219987,0.546,0.272,0,0.00481,5,0,0.22899999999999998,-13.729000000000001,0.993,0.0405,120.15899999999999,0.509,1950,1
1pRjROTHyQXHWtP8hfV7so,Stevie Wonder,Some Other Time,1950-05-13,11,1962-01-01,15,307693,0.322,0.484,0,0.00314,0,1,0.155,-8.482000000000001,0.40399999999999997,0.0305,112.60600000000001,0.22699999999999998,1962,1
1pRlm3zRYoMLFtwrqPgExu,Ignacio Corsini,Señor Comisario - Remasterizado,1891-02-13,37,1928-05-14,0,133693,0.551,0.158,0,0.72,2,1,0.139,-21.340999999999998,0.995,0.109,141.292,0.92,1928,1
1pSGzkQRKnZLzfEYvOgNTB,Bad Religion,1000 More Fools,1966-03-23,21,1988-01-01,35,95698,0.41700000000000004,0.993,0,0.0,0,1,0.299,-3.0610000000000004,0.00109,0.0647,149.666,0.7070000000000001,1988,1
1pSI4VjT9OD0lk6wcrBUjI,Midnight Star,Electricity,1954-07-19,28,1983-01-01,23,419467,0.915,0.76,0,0.000715,9,1,0.0989,-7.655,0.0452,0.0843,122.43,0.72,1983,2
1pTGc8pwyo6xtgXBKCBcFn,Barbra Streisand,Woman in Love,1942-04-24,38,1980-09-23,68,231840,0.469,0.278,0,0.000126,3,0,0.133,-16.311,0.248,0.027999999999999997,169.735,0.331,1980,1
1pTKygy5zzg93UuF4G3lRQ,Rahsaan Roland Kirk,E.D.,1935-08-07,26,1962-01-01,10,156000,0.508,0.5670000000000001,0,0.0006519999999999999,8,1,0.0946,-11.554,0.741,0.0491,100.28399999999999,0.634,1962,1
1pTV6j0gtlBNdwZwo1iW1y,Village People,San Francisco (You've Got Me),1957-10-17,19,1977-01-01,27,319000,0.6759999999999999,0.6920000000000001,0,0.0,2,0,0.0444,-10.13,0.0132,0.0365,126.488,0.843,1977,1
1pTlh5DZstah7jW2qDemwH,Daryl Hall & John Oates,Kerry,1947-07-10,29,1976-08-01,22,227547,0.537,0.7609999999999999,0,0.000898,0,1,0.485,-6.513,0.474,0.0434,128.739,0.8320000000000001,1976,1
1pTqpcvO02DUSzdN85loMZ,Level 42,Running In The Family - Single Version,1968-07-08,20,1989-01-01,55,236560,0.816,0.647,0,0.0,11,0,0.132,-12.208,0.23199999999999998,0.0414,124.833,0.935,1989,1
1pU1mucfoUalVw9apwnDhh,Box Car Racer,Letters To God,1975-11-28,26,2002-01-01,48,196093,0.433,0.5489999999999999,1,3.8e-05,7,1,0.139,-4.0760000000000005,0.42200000000000004,0.0334,105.965,0.39399999999999996,2002,1
1pUCM1KkCW6OEDy96ENV4m,Claudio Villa,Se mi vuoi bene baciami,1926-01-01,16,1942-11-13,0,150204,0.35100000000000003,0.139,0,0.9059999999999999,0,1,0.11,-21.017,0.991,0.0539,81.59100000000002,0.384,1942,1
1pUTz92GnH4vzWHSOyRLu5,Bobby Bare,Abilene,1935-04-07,28,1963-12-11,38,133347,0.662,0.377,0,0.0017399999999999998,5,1,0.222,-12.808,0.774,0.0266,101.09,0.7090000000000001,1963,1
1pUWkxeWdLEAKX8HPGtzm0,Kid Rock,Motherfucker Quite Like Me - Live,1971-01-17,35,2006-02-28,41,348533,0.31,0.953,1,1.54e-06,7,1,0.975,-3.7,0.0144,0.185,143.941,0.17300000000000001,2006,1
1pV9TLnQdOHbvourRO7x4m,Jeremy Zucker,comethru (bonus track),1996-03-03,24,2020-04-17,77,181613,0.795,0.18,0,0.0,0,1,0.621,-12.293,0.59,0.0608,94.02,0.611,2020,1
1pVG3QTFFRGpe5o3He7W0u,Francisco Canaro,La Ultima Morada - Instrumental (Remasterizado),1888-11-26,39,1928-09-20,0,172000,0.847,0.21899999999999997,0,0.193,11,0,0.121,-13.052,0.9890000000000001,0.11800000000000001,119.06200000000001,0.725,1928,1
1pVlcaS3TOS7ntEM5rI7rC,Albert King,I Can't Hear Nothing But The Blues,1923-04-25,49,1973-01-01,28,257467,0.626,0.38299999999999995,0,0.0266,11,0,0.068,-12.775,0.348,0.046,78.048,0.758,1973,1
1pVyA7oZVROMznjQDqG6Cc,Thelonious Monk,Dinah (Take 1),1917-10-10,46,1964-01-01,28,142507,0.461,0.294,0,0.895,8,1,0.0837,-11.220999999999998,0.961,0.0788,175.253,0.488,1964,1
1pWW4L3frDisJVhSNxEw99,Jermaine Jackson,Dynamite,1954-12-11,29,1984-04-14,29,362267,0.56,0.7240000000000001,0,0.39399999999999996,9,1,0.0639,-11.255999999999998,0.000471,0.0498,191.683,0.774,1984,1
1pWZZfszgiDVIzbQLs50Cy,Lady Gaga,Speechless,1986-03-28,23,2009-08-05,53,270820,0.34199999999999997,0.6995,0,0.0,0,1,0.3435,-4.1815,0.4385,0.03905,144.4595,0.41800000000000004,2009,2
1pWteqawoaGuNc1UzScstI,Whiskey Myers,"Bar, Guitar and a Honky Tonk Crowd",1967-10-10,43,2011-04-26,53,197493,0.605,0.6509999999999999,0,0.000294,0,1,0.188,-5.6720000000000015,0.0161,0.0234,89.991,0.61,2011,1
1pXXriSh4lpOKFqsAWVdHe,The Jam,The Modern World,1958-06-28,19,1977-11-18,39,150627,0.38799999999999996,0.825,1,3.94e-06,9,1,0.138,-10.555,0.0015,0.0557,159.744,0.853,1977,1
1pXmyG43Z3b8w4NLpBD9gg,Elvis Presley,G.I. Blues,1935-01-08,25,1960-09-23,36,156507,0.473,0.606,0,0.0,11,1,0.461,-10.039,0.843,0.18899999999999997,146.635,0.795,1960,1
1pXvZZ7Ubwt4rpDt3JEHdY,Viktor Vaughn,Saliva,1971-01-09,31,2003-01-01,49,148827,0.623,0.633,0,0.0,1,0,0.34,-8.094,0.133,0.512,92.98299999999999,0.873,2003,1
1pY0F9OQikG0LVlU3eTSj2,Herbie Hancock,Spider,1940-04-12,36,1976-08-01,30,440973,0.711,0.5660000000000001,0,0.865,7,1,0.14,-15.727,0.22699999999999998,0.052000000000000005,122.07700000000001,0.5720000000000001,1976,1
1pY0j5QVR1sdY9FNVgn0zT,Ignacio Corsini,Dulce Amargura - Remasterizado,1891-02-13,43,1934-06-26,0,164547,0.69,0.11199999999999999,0,0.0,2,0,0.11199999999999999,-16.663,0.968,0.0619,88.163,0.7340000000000001,1934,1
1pYJYrfbpKQK9U15isjF2s,Robert Earl Keen,That Buckin' Song,1956-01-11,42,1998-10-27,33,138800,0.71,0.452,0,8.5e-06,4,1,0.09699999999999999,-9.269,0.493,0.24600000000000002,182.918,0.7170000000000001,1998,1
1pYPgA8XdHFQS15HPB41MH,Donald Byrd,Places And Spaces,1932-12-09,42,1975-01-01,48,379400,0.62,0.705,0,0.0802,8,1,0.107,-10.179,0.151,0.0404,93.01799999999999,0.907,1975,1
1pZ4zaU0G5G2uP63ezbPp0,Black Label Society,No More Tears,1968-10-26,30,1999-01-01,38,417120,0.301,0.7879999999999999,0,0.040999999999999995,4,1,0.0655,-5.563,0.0005650000000000001,0.061,100.384,0.16699999999999998,1999,1
1pZWORSXTFlZnrfxChRBaz,Gloria Estefan,1-2-3 - Single Version,1957-09-01,26,1984-01-01,39,215880,0.7559999999999999,0.855,0,2.48e-05,7,1,0.0185,-6.7,0.102,0.0687,126.42299999999999,0.6990000000000001,1984,1
1pZbQrvzJExLxvhYcrsYdG,Steve Wariner,Holes In The Floor Of Heaven,1954-12-25,43,1998-01-01,53,288373,0.66,0.34,0,0.0,1,1,0.0804,-10.113,0.54,0.027000000000000003,108.946,0.384,1998,1
1pZiHRS3D6sWpogCRENr8B,Aretha Franklin,The Thrill Is Gone (From Yesterday's Kiss),1942-03-25,28,1970-08-24,24,281867,0.48700000000000004,0.179,0,8.43e-05,0,0,0.0811,-13.267999999999999,0.244,0.0471,67.555,0.381,1970,1
1pZiJHH81E5gNxGvpuGLNG,Louis Armstrong,Atlanta Blues (Make Me One Pallet On Your Floor),1901-08-04,52,1954-01-01,15,272733,0.6,0.397,0,3.75e-05,0,1,0.139,-11.004000000000001,0.83,0.057999999999999996,95.726,0.6629999999999999,1954,1
1pZlO1V8RgQFHUKDLOPguT,The Bar-Kays,Too Hot To Stop (Part One),1950-07-04,42,1993-01-01,43,384640,0.757,0.645,0,0.00157,7,1,0.14800000000000002,-13.640999999999998,0.11599999999999999,0.0726,102.76,0.8590000000000001,1993,1
