id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
3hK26G5cYhJ9KjcUy1aBRk,Taylor Dayne,With Every Beat of My Heart,1962-03-07,27,1989-10-07,37,262480,0.773,0.893,0,2.25e-06,5,1,0.0984,-4.768,0.0827,0.034,121.37,0.971,1989,1
3hKBdCoznImo3jWTJMYUcK,Gene Autry,Peter Cottontail,1907-09-29,58,1966-01-01,16,163680,0.55,0.19899999999999998,0,6.65e-06,10,1,0.0759,-12.936,0.897,0.0508,153.69,0.856,1966,1
3hKMztQqQuis8j5i0qkfDY,Bad Religion,Get Off,1966-03-23,23,1990-01-01,32,102267,0.34,0.988,0,0.0,8,1,0.27,-3.747,0.0017800000000000001,0.0666,153.974,0.66,1990,1
3hKScGxI28Zor6zJ7JL7aS,Social Distortion,Ring of Fire,1963-01-22,27,1990-03-27,55,230773,0.336,0.9420000000000001,0,0.0291,5,0,0.0833,-9.252,0.0114,0.0492,179.87400000000005,0.703,1990,1
3hKbivFZtxWtIWeiJox1Hg,Julie London,All Alone - 2002 Remaster,1926-09-26,29,1956-01-01,13,111893,0.40399999999999997,0.0703,0,0.00031,8,1,0.111,-19.877,0.89,0.0347,77.036,0.175,1956,1
3hMHG6lx9QHVcfYSUr5PoM,Kenny Loggins,"Danger Zone - From ""Top Gun"" Original Soundtrack",1948-01-07,49,1997-03-25,66,215740,0.548,0.884,0,5.6e-07,3,0,0.136,-6.6535,0.1975,0.042,156.978,0.692,1997,2
3hMPRSk1vOYvMhTcCIqXMQ,Miriam Makeba,Suliram,1932-03-04,28,1960-12-10,19,164387,0.311,0.0859,0,0.0,0,1,0.0946,-18.136,0.943,0.0365,96.228,0.312,1960,1
3hNZ0EJ3cRemUxjb0yOjBY,Yves Montand,Mathilda,1921-10-13,26,1948-01-01,1,174226,0.4265,0.14400000000000002,0,0.014455,0,1,0.11449999999999999,-19.055500000000002,0.961,0.0426,103.73500000000001,0.187,1948,2
3hNfsR5FLiX6NzyqZVncQi,The Bravery,Hatef--k,1964-05-26,44,2009-01-01,47,175200,0.43799999999999994,0.9390000000000001,0,4.4e-06,11,0,0.429,-3.7239999999999998,0.00678,0.0737,112.045,0.488,2009,1
3hNhAXLoT0g3EzAaXaF6hp,Shamshad Begum,Balam Tujhe Mera Salam,1919-04-14,30,1949-12-01,0,182373,0.575,0.353,0,0.000865,8,1,0.198,-12.257,0.818,0.0571,182.671,0.905,1949,1
3hO9gaVixKDoYDrlTBrEWf,Morphine,Cure for Pain,1959-08-13,33,1993-01-01,46,194093,0.585,0.568,0,0.138,2,1,0.263,-8.737,0.11199999999999999,0.0253,109.15899999999999,0.528,1993,1
