id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
28MKy2umF5roXSqmUQ9eB7,ASIAN KUNG-FU GENERATION,Re:Re:,1977-03-28,27,2004-10-20,57,228760,0.541,0.853,0,0.14400000000000002,4,1,0.107,-5.081,0.00032,0.0357,152.91299999999995,0.787,2004,1
28My9WIdK2Qwra6u4ENAcf,Joe Cocker,With a Little Help From My Friends,1944-05-20,45,1989-10-06,32,257293,0.349,0.445,0,0.0,2,1,0.0874,-11.689,0.239,0.0815,141.817,0.425,1989,1
28NJ8tbAjbNFktzuzXQXIQ,Joan Sebastian,Oyéme Chatita,1951-04-08,42,1993-10-04,37,163901,0.617,0.371,0,3.67e-06,3,1,0.0647,-6.959,0.76,0.0997,188.525,0.95,1993,1
28NtAT1qy1k4Z0Lfe3shxZ,Ben E. King,Besame Mucho,1938-09-28,22,1961-01-01,18,177773,0.382,0.449,0,0.00119,5,0,0.324,-11.095999999999998,0.853,0.0443,123.854,0.614,1961,1
28OATvjdTNgR27ww14APCL,Tanya Tucker,Blood Red And Goin' Down,1958-10-10,13,1972-01-01,30,181693,0.662,0.5660000000000001,0,4.02e-06,9,1,0.162,-7.466,0.375,0.0328,107.49700000000001,0.642,1972,1
28OSNixK6pehk9qavIeUUz,Korn,Justin,1970-10-28,27,1998-08-18,45,257547,0.451,0.925,0,0.799,4,1,0.16,-6.348,0.0012,0.0606,90.042,0.418,1998,1
28OwGmr1wjKM7JiW5VsnsG,Carolyn Hester,Little Pig,1937-01-28,24,1961-08-30,27,138067,0.38299999999999995,0.10800000000000001,0,2.43e-06,6,1,0.111,-14.347999999999999,0.92,0.0367,104.979,0.0975,1961,1
28P6Cr4NvWmCrFj2hH66dU,Quinn XCII,Bootleggin',1992-05-06,23,2016-03-11,54,203500,0.826,0.504,1,0.0,0,1,0.14800000000000002,-6.026,0.12,0.052000000000000005,123.96700000000001,0.47600000000000003,2016,1
28P9hz8HhqMyYW0oMa9CNM,Cal Tjader,Star Dust - Master Take,1925-07-16,38,1964-02-01,15,172067,0.5539999999999999,0.298,0,0.00014,7,1,0.0714,-17.815,0.78,0.0409,159.359,0.597,1964,1
28PMkoSk7yRzC5u8ujbWmZ,Led Zeppelin,Boogie with Stu - 1993 Remaster,1947-01-09,28,1975-02-24,46,231400,0.63,0.863,0,0.89,4,1,0.0616,-12.140999999999998,0.433,0.0459,132.816,0.975,1975,1
28PORYgAQ5vrbwtobRlCoq,Antônio Carlos Jobim,A Felicidade,1927-01-25,37,1965-01-01,43,124587,0.46299999999999997,0.326,0,0.0096,2,0,0.155,-13.01,0.769,0.0284,98.389,0.535,1965,1
28PPmTajNWKDsqQ9TOXhAB,Roy Fox,On a Steamer Coming Over,1901-10-25,32,1934-01-01,1,174627,0.5529999999999999,0.0361,0,0.0017,0,1,0.11599999999999999,-23.019000000000002,0.986,0.0678,97.54,0.319,1934,1
28QFCUPIySUkuGHE7C5rlw,CKY,Disengage the Simulator,1979-08-31,19,1999-01-01,42,183653,0.324,0.846,0,9.109999999999999e-05,4,1,0.09300000000000001,-8.883,0.00018700000000000002,0.0596,151.256,0.5579999999999999,1999,1
28R4tj7vpWL21IqWFZY4Gx,Lead Belly,What Can I Do To Change Your Mind,1888-01-23,60,1949-01-01,0,195400,0.616,0.426,0,0.0045899999999999995,4,0,0.684,-8.998,0.9209999999999999,0.4320000000000001,72.07,0.57,1949,1
28RVgcunbeqvKT13T5mmi1,"""Weird Al"" Yankovic",I Think I'm a Clone Now,1959-10-23,28,1988-01-01,30,200080,0.765,0.629,0,3.14e-06,9,1,0.0616,-11.013,0.0428,0.0553,135.94799999999998,0.9670000000000001,1988,1
28SFTHSgt7zWad1Snrve7A,Bob Dylan,Sitting On a Barbed Wire Fence - Take 2,1941-05-24,23,1965-01-01,18,238147,0.626,0.7809999999999999,0,0.000259,1,1,0.496,-9.103,0.5479999999999999,0.0458,119.473,0.8490000000000001,1965,1
28SmFXk62RAwB6JIYPEn6p,Django Reinhardt,Swing 39,1910-01-23,46,1956-12-06,5,152213,0.691,0.506,0,0.9259999999999999,8,0,0.301,-10.69,0.98,0.038,115.15700000000001,0.9640000000000001,1956,1
28SynOAuafgfxvPXWFgS7D,Sarah McLachlan,Possession,1968-01-28,24,1993-01-01,39,279467,0.47600000000000003,0.6579999999999999,0,0.00155,6,0,0.0635,-6.737,0.2,0.0281,97.527,0.35700000000000004,1993,2
28TReO2Mxk9Q3GA4K98YSz,System Of A Down,Kill Rock 'n Roll,1973-04-09,32,2005-11-22,60,147960,0.28800000000000003,0.987,1,0.0,4,1,0.264,-1.359,0.0168,0.223,184.662,0.336,2005,1
28TcG73tbc4iGrGBFjiBnR,Manowar,Kings of Metal,1958-10-14,30,1988-11-01,58,223867,0.575,0.8809999999999999,0,2.6899999999999997e-05,9,1,0.147,-13.012,0.000117,0.0357,132.127,0.6990000000000001,1988,1
28ToQqj0nuWMDPvGhCTL0I,Leonard Cohen,Passing Through - Live,1934-09-21,38,1973-04-01,37,245493,0.518,0.235,0,0.0,0,1,0.623,-15.168,0.7879999999999999,0.0427,127.715,0.47,1973,1
28Tv8zltFDr5wBCG3Pfky4,Hailee Steinfeld,I Love You's,1996-12-11,23,2020-03-26,78,216084,0.682,0.7829999999999999,1,0.0,8,1,0.20600000000000002,-4.997,0.0262,0.18,106.899,0.32299999999999995,2020,1
28UMiBhn383n9S7GL4tsxD,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",1968-03-30,27,1996-02-28,74,273667,0.614,0.466,0,0.0,1,1,0.099,-9.881,0.314,0.0327,119.916,0.17800000000000002,1996,1
28UPRUYbEwRjqEKGnAyYG0,George Winston,Ocean Waves (O Mar),1949-12-26,32,1981-12-31,30,430948,0.29,0.27399999999999997,0,0.843,4,1,0.1,-14.574000000000002,0.985,0.04,111.131,0.0389,1981,1
28UVhaTWdEkoHmKzwGcVE5,Jethro Tull,Nothing to Say - 2001 Remaster,1926-05-06,44,1970-08-20,31,314173,0.46399999999999997,0.5710000000000001,0,1.61e-06,4,0,0.313,-9.918,0.305,0.0321,122.73,0.654,1970,1
28UWzdVYFe36w0GwDJlIwJ,Labi Siffre,"Crying, Laughing, Loving, Lying",1945-06-25,26,1972-01-01,37,183200,0.508,0.39399999999999996,0,0.39299999999999996,7,1,0.0773,-14.837,0.797,0.0275,99.928,0.349,1972,1
